sentiment,word
-1,apparition
1,apparitional
1,appeal
1,appealable
1,appealing
-1,appealingly
-1,appear
1,appeareth
-1,appease
1,appeasement
-1,appel-du-vide
-1,appelant
-1,appellant
-1,appellate
1,appellation
1,appellative
1,append
1,appendage
-1,appendicular
1,appendix
1,apperception
-1,appertain
1,appertaineth
-1,appetence
-1,appetency
1,appetent
1,appetiser
-1,appetite
1,appetitive
1,appetizer
1,applaud
1,applaudable
1,applaude
1,applause
-1,applecart
-1,applesauce
1,applet
1,appliance
1,applicability
-1,applicable
-1,applicant
1,application
1,applicative
1,applicatory
1,appliqu
1,appliqud
1,applique
1,appoint
1,appointee
1,appointment
-1,appointments
1,apportion
1,apportioned
1,apportionment
1,apposite
-1,appositional
-1,appositive
1,appraisal
1,appraise
1,appreciable
1,appreciate
1,appreciation
1,appreciative
1,appreciatively
1,appreciativeness
1,appreciatory
1,apprehend
1,apprehensible
-1,apprehension
-1,apprehensive
-1,apprehensively
-1,apprehensiveness
-1,apprentice
1,apprenticeship
1,appressoria
1,appressorium
1,apprise
1,apprize
1,approachability
1,approachable
1,approachableness
1,approbation
1,approbative
1,approbatory
-1,appropedia
1,appropriate
1,appropriately
1,appropriateness
1,appropriation
1,approval
1,approving
-1,approvingly
1,approximability
-1,approximant
-1,approximata
-1,approximate
-1,approximately
-1,approximation
-1,approximative
-1,appurtenance
1,appurtenant
-1,apraxia
1,apricot
-1,aprilmay
1,apritif
1,aprotic
-1,aprotinin
-1,apsalooke
-1,apse
1,apsidal
1,apteva
1,aptly
1,aqua
1,aquafina
1,aquafresh
1,aquamarine
1,aquapac
-1,aquaphobia
-1,aquaphobic
1,aquarium
1,aquarobics
-1,aquatic
1,aqueous
1,aquilegia
-1,aquiline
-1,aquilonia
-1,aquilonian
1,arabinose
1,arable
-1,arachnid
-1,arachnoid
-1,arachnophobia
-1,aradia
1,arahatship
-1,aramid
-1,araneae
-1,araneid
-1,arangi
-1,arapaima
1,arbcomm
1,arbiter
1,arbitrage
-1,arbitrageur
1,arbitrament
-1,arbitrarily
1,arbitrary
1,arbitrate
1,arbitration
1,arbitrator
1,arbustoo
1,arc
1,arcadia
-1,arcana
-1,arcane
1,arcanist
1,arcanum
-1,arcdegree
1,arch
-1,archaean
1,archaeobotany
1,archaeologic
1,archaeological
1,archaeologically
1,archaeologist
1,archaeology
1,archaeometry
-1,archaeon
1,archaeozoic
-1,archaic
-1,archaism
1,archangel
-1,archbishop
1,archdeacon
-1,archdevil
1,archean
1,archegonium
-1,archenemy
1,archeological
1,archeologist
1,archeology
1,archeozoic
1,archery
1,archetypal
1,archetype
1,archetypical
1,archibishop
1,architect
1,architectonic
-1,architectural
1,architecture
1,architrave
1,archive
1,archivolt
1,archly
-1,archosaur
-1,archosauromorph
1,archpriest
-1,archrival
-1,archvillain
1,archway
1,arclength
-1,arcsec
1,arctic
-1,arctiidae
-1,arcuate
1,ardbeg
1,ardent
-1,ardently
1,ardor
-1,arduous
1,areal
-1,arecoline
-1,areflexia
-1,arella
-1,arenarum
1,arenicola
1,arenobufagin
1,areola
1,areolate
1,arete
-1,arevaci
1,argent
1,arghul
-1,argiope
1,argon
-1,argonautica
1,argonne
-1,argot
-1,arguable
-1,arguably
-1,argue
-1,argufy
-1,arguing
-1,argument
1,argumentation
-1,argumentative
-1,argyria
1,arhatship
-1,ariaou
1,aricia
1,arid
1,aridity
1,aright
1,arimaa
1,arise
-1,ariseth
1,aristocracy
1,aristocratic
1,aristocratical
1,aristotelean
-1,aristotelian
1,aristotle
1,arithmetic
-1,arithmetical
-1,arkanoid
-1,arm
-1,armageddon
1,armagnac
-1,armament
-1,armbar
1,armeth
-1,armhole
-1,armillaria
-1,arminian
-1,arminianism
1,armistice
-1,armless
1,armlet
1,armoire
1,armor
1,armored
1,armorer
1,armorial
1,armoury
1,armpit
-1,armrest
1,army
-1,armyworm
1,arnoldian
1,arnon
-1,arnside
1,aroer
1,aroma
1,aromatherapy
-1,aromatic
1,aromaticity
1,aromatise
1,aromatize
-1,around-the-clock
1,arousal
-1,arouse
-1,arowana
1,arpeggio
1,arpkd
1,arra
1,arrack
-1,arraign
1,arraignment
1,arrange
1,arrangement
-1,arrangements
1,arranging
1,arrant
-1,arrear
1,arrearage
1,arrernte
1,arrest
1,arresting
-1,arrestingly
-1,arrhythmia
-1,arrhythmic
-1,arrhythmical
1,arrival
1,arrive
1,arriver
1,arriving
-1,arriviste
-1,arrogance
-1,arrogant
1,arrogantly
-1,arrogate
-1,arrogation
1,arrowleaf
1,arrowy
-1,arscott
-1,arsed
-1,arsehole
-1,arsenic
-1,arsenical
-1,arsenokoitai
-1,arsenopyrite
-1,arshadh
-1,arson
-1,arsonist
1,art
1,artefact
1,artefactual
-1,arteriolar
-1,arteriopathy
-1,artery
-1,artful
1,artfully
-1,artfulness
-1,arthralgia
-1,arthritic
-1,arthritis
-1,arthropod
1,arthurian
-1,artic
1,articolo
1,articulacy
-1,articular
1,articulate
1,articulately
1,articulates
-1,articulation
-1,articulator
-1,artifact
1,artifice
1,artificer
-1,artificial
-1,artificiality
-1,artificially
-1,artillery
-1,artilleryman
-1,artiodactyl
1,artisan
1,artisanal
1,artisanship
-1,artistes
1,artistic
1,artistical
1,artistically
1,artistique
1,artistry
-1,artless
-1,artsy
1,artsy-craftsy
1,artwork
1,arty-crafty
1,arugula
1,arundell
1,arvada
1,arvc
1,arvense
-1,aryl
-1,arytaenoid
-1,arytenoid
-1,asada
-1,asafoetida
-1,asbesto
-1,asbestos
-1,ascalon
-1,ascend
1,ascendable
-1,ascendance
-1,ascendancy
-1,ascendant
-1,ascendence
-1,ascendency
-1,ascendent
1,ascendible
1,ascent
1,ascertai
1,ascertain
-1,ascertainable
1,ascetic
1,ascetical
1,asceticism
1,ascetism
1,aschaffenburg
-1,ascidian
1,ascii
1,ascomata
-1,ascomycete
-1,ascribable
-1,ascribe
1,ascription
-1,aseismic
-1,aseity
1,asendin
1,aseptic
1,aseptically
1,asexual
1,asexuality
1,asexually
-1,ash-bin
1,ash-blonde
-1,ashamed
-1,ashbin
-1,ashcan
-1,asheboro
-1,ashen
-1,ashfall
-1,ashore
-1,ashp
1,ashpan
-1,ashrama
1,ashtamangala
1,ashtami
1,ashtanga
-1,ashtray
1,ashwagandha
1,asia
-1,aside
1,asinine
-1,asininely
1,asininity
-1,askance
-1,askant
-1,askew
1,aslant
-1,asleep
1,aslope
-1,asociability
-1,asocial
1,aspartame
-1,aspectual
1,aspen
1,asperger
1,asperity
-1,asperse
-1,aspersion
1,asphalt
1,asphaltic
-1,asphaltum
1,aspheric
1,aspherical
1,asphondylia
-1,asphyxia
-1,asphyxiate
-1,asphyxiating
-1,asphyxiation
1,aspirant
1,aspiration
-1,aspirator
1,aspire
-1,aspirin
1,aspiring
-1,asplenia
-1,asquint
-1,asrai
-1,ass
1,assai
-1,assail
-1,assailable
1,assailant
-1,assasinate
-1,assasination
-1,assassin
-1,assassinate
-1,assassination
-1,assassinator
-1,assault
1,assaulter
-1,assaultive
1,assay
-1,assayer
-1,assegai
1,assemblage
1,assemble
-1,assembly
-1,assemblyman
1,assent
1,assentient
-1,assert
1,assertable
1,asserted
1,assertion
1,assertive
1,assertively
-1,asses
1,assessment
1,assessor
-1,asset
-1,asseverate
-1,asseveration
-1,asshole
1,assiduity
1,assiduous
1,assiduously
1,assiduousness
-1,assign
-1,assignable
1,assignatio
1,assignment
1,assimilation
1,assimilationism
1,assimilationist
1,assist
1,assistance
-1,assistant
1,assistantship
-1,assisted
-1,assitant
1,associate
1,associateship
1,association
-1,associationist
1,associationthe
-1,assoil
-1,assonance
-1,assort
1,assortment
-1,assouplissement
1,assuage
1,assuagement
-1,assualt
1,assuasive
-1,assumption
1,assur
1,assurance
1,assure
-1,assured
-1,assuredly
1,astarac
1,astaroth
1,astarte
1,astatic
1,asterisk
-1,asternal
-1,asthenia
-1,asthenic
1,asthenopia
1,asthenosphere
-1,asthma
-1,asthmatic
1,astigmatism
1,astir
1,astm
-1,astok
1,astonish
1,astonished
1,astonishing
1,astonishingly
1,astonishment
1,astound
1,astounded
1,astounding
1,astoundingly
1,astounds
1,astragal
1,astral
1,astrantia
-1,astraphobia
-1,astray
-1,astriaal
-1,astride
1,astringency
1,astringent
-1,astro
1,astrobiological
1,astroecology
1,astrolabe
1,astrologer
1,astrologia
1,astrological
-1,astrologically
1,astrologist
1,astrology
1,astrometric
-1,astronomer
1,astronomic
1,astronomical
1,astronomy
1,astropecten
1,astrophysics
-1,astute
-1,astutely
1,astuteness
-1,asunder
-1,asura
-1,asylee
-1,asylum
-1,asymmetric
-1,asymmetrical
-1,asymmetrically
-1,asymmetry
-1,asymptotic
-1,asymptotical
1,asymptotically
-1,asynchronously
-1,asyndeton
-1,asystole
1,at-bat
1,ataractic
1,ataraxi
1,ataraxy
-1,atavism
-1,atavistic
-1,ataxic
1,atelier
-1,atenolol
1,athame
1,athanor
-1,athari
1,athasian
-1,atheism
-1,atheist
-1,atheistic
1,athelstan
-1,athenian
1,athirst
1,athlete
1,athletic
1,athletically
-1,athleticism
1,ativan
-1,atman
1,atmopshere
1,atmosphere
1,atmospheric
1,atmospherically
-1,ato
1,atom
-1,atomic
1,atomically
1,atomicity
1,atomiser
-1,atomism
-1,atomist
1,atomistic
-1,atomization
-1,atomize
1,atomizer
-1,atomlike
-1,atonal
-1,atonality
-1,atone
-1,atonement
-1,atonic
1,atopic
-1,atoxic
-1,atraumatic
-1,atresia
-1,atreyu
-1,atrial
-1,atrioventricular
-1,atrip
1,atrium
-1,atrocious
-1,atrociously
-1,atrociousness
-1,atrocity
-1,atrophic
-1,atrophy
-1,atropine
1,atsingani
-1,attach
1,attachable
-1,attachment
-1,attack
-1,attacked
-1,attacker
-1,attacking
1,attain
1,attainability
1,attainable
1,attainment
1,attempt
1,atten
1,attend
1,attendees
1,attender
1,attention
1,attentional
1,attentive
-1,attentively
1,attenuate
-1,attenuation
-1,attest
1,attestation
-1,attire
1,attitude
-1,attnue
-1,atton
1,attorney
1,attractable
1,attractant
1,attraction
1,attractive
1,attractively
1,attractiveness
-1,attributed
1,attribution
-1,attributional
-1,attributive
-1,attrition
-1,attritional
1,attunement
1,atum
-1,atween
-1,atwitter
-1,atypia
-1,atypical
1,au
1,aubergine
-1,aubigny
-1,auchenorrhyncha
1,audacious
1,audaciously
-1,audacity
-1,audibility
1,audible
1,audibly
1,audile
-1,audiological
-1,audiologist
1,audit
1,auditability
1,audition
-1,auditions
1,auditive
1,auditor
-1,auditoria
-1,auditorily
1,auditorium
1,auditory
-1,aufhebung
-1,augean
1,augereau
-1,aught
1,augment
1,augmentation
1,augmentative
1,augmentin
-1,augur
-1,auguraculum
-1,augural
-1,augurium
1,augury
1,augustan
-1,augustine
-1,aulacophora
-1,auld
-1,auncient
-1,aunque
1,aunt
-1,auntie
1,aura
1,aural
-1,aurata
1,aureate
1,aureola
1,aureole
1,auric
1,auriform
-1,aurignacian
-1,aurobindo
1,aurora
1,aurous
-1,aurunci
-1,auschwitz
-1,auscultate
-1,auscultation
-1,auscultatory
1,auspicate
1,auspice
-1,auspicia
1,auspicious
1,auspiciousness
-1,auspicium
1,aussie
1,austenitic
-1,austere
-1,austerely
-1,australopithecine
-1,autarchy
-1,auteur
1,authentic
1,authentically
-1,authenticate
1,authentication
-1,authenticator
1,authenticity
1,authentification
1,authorative
1,authorial
1,authorisation
-1,authoritarian
1,authoritarianism
1,authoritative
1,authoritatively
1,authority
1,authorship
-1,autism
-1,autistic
1,auto-mechanic
-1,autoamputation
-1,autoantigen
-1,autobahn
1,autobody
-1,autocad
-1,autocorrelation
-1,autocracy
-1,autocrat
-1,autocratic
1,autodep
1,autodesk
-1,autodidact
-1,autodrafted
1,autoerotic
1,autoeroticism
-1,autofluorescence
-1,autofluorescent
1,autogamy
-1,autograft
-1,autogynephilia
1,autoharp
-1,autoignition
-1,autoimmune
-1,autoimmunity
-1,autoincrement
1,autoit
1,automagically
-1,automaker
1,automate
1,automatically
1,automaticity
1,automation
-1,automationml
1,automatism
-1,automaton
1,automatonlike
1,automobile
-1,automobili
1,automorphic
1,auton
1,autonomic
1,autonomously
1,autonomy
1,autopoietic
-1,autopsy
-1,autoregressive
1,autorotation
-1,autoroute
-1,autorun
-1,autostereogram
1,autosuggestion
1,autotype
-1,autoxidation
-1,autumn
-1,autumnal
-1,auvergnat
1,auxiliary
1,availability
1,available
-1,avalanche
-1,avanafil
1,avant-garde
-1,avarice
1,avaricious
-1,avariciously
-1,avaritia
-1,avary
-1,avascular
1,avatar
1,aveeno
1,avenge
-1,avenged
-1,avenue
-1,aver
1,average
1,averageness
-1,averment
-1,averse
-1,averseness
1,aversion
1,aversive
-1,avert
1,averting
-1,aviate
-1,aviation
1,aviator
1,aviatrix
-1,avice
-1,avicennan
-1,avicularia
1,avid
-1,avidity
1,avidly
-1,avidness
-1,avinza
-1,avirulent
1,avith
1,avocado
1,avocation
1,avod
-1,avoid
-1,avoidable
1,avoidance
-1,avoidant
-1,avoiding
1,avouch
1,avouchment
1,avow
1,avowal
1,avowed
1,avowedly
1,avsenik
-1,avulsion
1,avuncular
-1,avyakta
-1,await
-1,awaiting
1,awake
1,award
1,award-winning
-1,awardee
1,awards
1,aware
1,awareness
-1,awash
1,awe
-1,awed
-1,aweigh
1,awesome
1,awesomely
-1,awestricken
1,awestruck
-1,awful
-1,awfully
-1,awfulness
-1,awhile
1,awing
-1,awkward
-1,awkwardly
-1,awkwardness
-1,awry
1,awsome
-1,awunbuk
1,aww
-1,ax
-1,axe
-1,axen
1,axenic
1,axial
1,axially
1,axiological
1,axiom
1,axiomatic
1,axiomatization
-1,axiomatize
-1,axis
1,axle
1,axonn
-1,axotomy
1,ay
-1,ayahuasca
-1,ayamonte
1,aye
-1,ayenst
-1,ayigbe
1,aythya
1,ayudar
-1,azactam
-1,azazel
-1,azeroth
-1,azimuth
1,azimuthally
-1,aznauri
1,azoic
1,azole
1,azolla
-1,azotemia
1,azoth
1,azoxystrobin
1,azrikam
1,aztln
-1,azurite
-1,azz
1,b-day
-1,baadshah
1,babalawo
-1,babble
1,babe
-1,babeland
1,babesia
1,babi
-1,baboon
1,baby
-1,baby-sit
-1,babygrow
1,babyish
1,babylon
1,babymoon
-1,babysit
1,babysitter
-1,baccalaureate
1,baccarat
1,baccata
1,baccate
-1,bacchanal
-1,bacchanalia
-1,bacchanalian
-1,bacchic
-1,baccy
1,bachata
1,bachelor
-1,bachelorhood
-1,bacillary
-1,bacillus
1,bacitracin
1,back-ganging
1,back-room
1,back-to-back
1,back-up
-1,backache
1,backbeat
-1,backbend
-1,backbiting
1,backboard
-1,backbone
1,backbreaker
1,backchat
-1,backdown
1,backdrop
-1,backdrops
1,backed
-1,backer
-1,backfield
1,backfill
-1,backfire
-1,backflip
1,backgammon
1,background
-1,backhand
-1,backhanded
-1,backhander
1,backhoe
-1,backhouse
-1,backing
-1,backlash
-1,backless
1,backlight
-1,backline
1,backlit
-1,backlog
-1,backlogged
1,backorder
1,backpack
-1,backpacker
1,backpacking
1,backplane
-1,backplate
1,backpressure
1,backrest
-1,backrow
1,backsheesh
1,backshore
-1,backside
-1,backslide
1,backspin
-1,backstabber
-1,backstop
-1,backtalk
-1,backward
-1,backwardness
-1,backwash
-1,baclofen
1,bacon
1,baconian
-1,bacteremia
1,bacteria
-1,bactericidal
1,bactericide
1,bacteriocin
1,bacteriologist
1,bacteriology
-1,bacteriostatic
-1,bacterium
1,bactrim
1,baculum
-1,bad
-1,bad-smelling
-1,badass
-1,baddie
1,baddy
-1,badge
-1,badger
1,badinage
-1,badly
-1,badminton
1,badmouth
-1,badness
1,baek
-1,baetica
-1,baffle
-1,bafflement
-1,baffling
-1,bafflingly
1,bafta
-1,bagatelle
-1,bagel
-1,bagful
1,baggie
-1,baggy
1,bagman
1,bagot
1,bagram
1,bagratid
-1,bagshawe
-1,baguette
-1,bah
-1,bahya
1,baijiu
1,bail
1,bailable
-1,bailed
-1,bailee
1,bailey
1,bailie
-1,bailiwick
1,bailliage
1,bainbrigg
-1,bairdiella
1,baisse
1,bait
1,baitfish
-1,bajji
1,bake
1,bakehouse
1,bakery
1,bakeshop
-1,baklunish
1,baksheesh
1,bakshish
-1,bal
1,balance
1,balandi
1,balban
1,balcony
-1,bald
1,baldachin
1,balderdash
-1,baleen
-1,baleful
-1,balefully
-1,balian
-1,balk
1,balkanization
-1,balking
1,ballad
-1,balladry
1,ballanche
1,ballast
-1,balletic
1,ballfield
1,ballgown
1,ballincollig
-1,ballistic
-1,ballistically
-1,ballmer
1,ballock
-1,balloon
1,balloonist
1,ballot
1,ballplayer
1,ballpoint
-1,ballroom
1,ballsy
-1,ballup
1,ballute
-1,bally
1,ballybeg
1,ballygunner
1,ballyhoo
-1,ballyrag
-1,balm
-1,balmiki
1,balmy
-1,balneology
-1,balneotherapy
-1,baloney
-1,baloon
-1,balor
1,balsam
1,balsamic
1,balsamon
1,balustrade
-1,balzary
-1,bam
1,bambino
-1,bamboo
-1,bamboozle
1,bamuni
-1,ban
-1,banal
-1,banality
1,banana
1,banana-like
1,bananaquit
-1,banausic
-1,bandage
-1,bandanna
-1,bandeau
-1,bandeaux
1,bandicoot
-1,bandit
-1,banditry
-1,banditti
1,bandsaw
-1,baneful
1,bang
-1,bang-bang
1,bang-on
1,bang-up
-1,banged
-1,banger
-1,bangle
-1,banish
-1,banishment
1,banjo
1,banjoist
1,banjuke
1,bankable
1,bankcard
-1,banker
1,banknote
-1,bankroll
-1,bankrupcy
-1,bankrupt
-1,bankruptcy
-1,banlic
1,banneret
1,banquet
1,banshee
-1,bansihari
1,bansur
-1,bantam
-1,bantamweight
1,banter
1,banteringly
1,bantha
1,baosteel
-1,baoul
1,baptism
-1,baptistery
1,baptize
-1,barbarian
-1,barbarianism
-1,barbaric
-1,barbarically
-1,barbarism
-1,barbarity
-1,barbarous
-1,barbarously
-1,barbarousness
-1,barbate
-1,barbed
-1,barbegal
1,barbell
-1,barbellate
1,barbelo
1,barbeque
1,barber
1,barbershop
1,barbican
-1,barbicane
-1,barbie
-1,barbiturate
-1,barcalounger
1,barcarolle
1,barchan
1,bard
1,bardaisan
1,barde
1,bardic
-1,bardolf
-1,bardolph
-1,bare
1,bare-bone
-1,bare-knuckle
-1,barefoot
-1,bareknuckle
-1,barest
-1,barf
-1,barfly
-1,bargain
-1,bargain-basement
-1,bargainable
-1,bargainer
1,bargash
-1,barge
-1,bargeman
-1,bargepole
1,barisan
-1,barista
1,baritone
1,bark
-1,barkeep
-1,barkeeper
-1,barky
-1,barley
1,barm
1,barmaid
-1,barmbrack
1,barmy
-1,barn
1,barnacle
-1,barndoor
-1,barney
-1,barnhardt
-1,barningham
-1,barnlike
1,barnstormer
1,barnum
-1,barnyard
1,baroda
-1,baroka
1,baron
1,baronet
1,baronetcy
1,baronial
1,barony
-1,baroque
1,barrack
1,barrage
-1,barraged
-1,barramundi
1,barre
1,barrel-chested
1,barrelhead
-1,barren
1,barrenness
1,barrette
1,barricade
1,barricado
-1,barrier
-1,barroom
-1,barstool
-1,bartender
1,barter
1,barton
1,bartonella
-1,barunda
1,baryon
-1,baryonyx
1,baryte
1,basal
-1,basalmost
-1,basaloid
1,baseball
-1,baseborn
-1,baseless
1,baseline
-1,basely
-1,basement
1,baseplate
1,baser
-1,baserunner
-1,basest
1,bash
1,bashan
-1,bashed
-1,bashful
-1,bashfully
-1,bashfulness
1,basic
1,basically
1,basicity
-1,basidiomycete
-1,basilectal
-1,basilisk
1,basin
1,basinful
1,basioccipital
1,basisphenoid
-1,bask
-1,basked
1,basket
1,basketball
-1,basketful
-1,basking
1,bassinet
1,bassmaster
1,bassoon
-1,basswood
-1,bastard
-1,bastardly
-1,bastards
1,baste
-1,bastinado
1,bastion
1,bastogne
1,bat
-1,batard
-1,batboy
-1,batcave
-1,batch
-1,batedness
1,bateleur
1,batesian
1,bathe
-1,bathetic
-1,bathory
1,bathrobe
-1,bathroom
-1,bathsheba
-1,batlike
-1,batmobile
1,batnaya
-1,batshit
1,batsman
-1,battalion
1,batten
1,batter
-1,battercake
-1,battered
-1,batterer
-1,batteries
-1,battery-acid
-1,battier
-1,batting
1,battle
-1,battlefield
-1,battleful
1,battlement
1,battler
-1,battles
-1,battleship
-1,battue
1,batty
-1,bauble
1,baudot
1,baudoyer
-1,baulk
-1,baumann
1,baumkuchen
1,bauxite
-1,bawd
1,bawdily
-1,bawdry
-1,bawdy
-1,bawl
1,bayesian
1,bayesianism
-1,baynham
-1,bayonet
-1,bayou
1,bayt
1,bazooka
1,bday
-1,bdellium
1,bdelygmia
1,beach
-1,beachcomber
-1,beached
1,beachface
1,beachfront
-1,beachside
1,beachwear
1,bead
1,beadlike
1,beadwork
1,beak
-1,beaker
1,beam
1,beamish
